COUNTRY,CHAMBER,GENDER,AGE,PROFESSION,,CODING ,
Poland,LOWER,F,1966,educator,,4,
Poland,LOWER,M,1964,manager,,5,
Poland,LOWER,M,1965,teacher,,4,
Poland,LOWER,M,1940,university teacher,,4,
Poland,LOWER,M,1957,electrical engineer,,3,
Poland,LOWER,M,1981,economist,,3,
Poland,LOWER,M,1948,lawyer,,3,
Poland,LOWER,M,1976,journalist,,5,
Poland,LOWER,M,1970,manager,,5,
Poland,LOWER,M,1953,geodesy engineer,,3,
Poland,LOWER,M,1971,university teacher,,4,
Poland,LOWER,M,1956,entrepreneur,,2,
Poland,LOWER,M,1949,lawyer,,3,
Poland,LOWER,M,1947,agricultural engineer,,3,
Poland,LOWER,M,1957,attorney,,3,
Poland,LOWER,M,1955,farmer,,2,
Poland,LOWER,M,1978,lawyer,,3,
Poland,LOWER,M,1979,sociologist,,5,
Poland,LOWER,M,1963,entrepreneur,,2,
Poland,LOWER,M,1979,political scientist,,5,
Poland,LOWER,M,1976,solicitor,,3,
Poland,LOWER,M,1961,chemical engineer,,3,
Poland,LOWER,M,1966,lawyer,,3,
Poland,LOWER,M,1953,agricultural engineer,,3,
Poland,LOWER,M,1960,educator,,4,
Poland,LOWER,M,1961,doctor,,3,
Poland,LOWER,M,1950,university teacher,,4,
Poland,LOWER,F,1966,lawyer,,3,
Poland,LOWER,F,1957,film producer,,5,
Poland,LOWER,F,1964,administrative officer,,5,
Poland,LOWER,M,1952,local government employee,,1,
Poland,LOWER,M,1953,engineer,,3,
Poland,LOWER,M,1960,teacher,,4,
Poland,LOWER,F,1963,expert on european funds,,5,
Poland,LOWER,F,1963,journalist,,5,
Poland,LOWER,M,1953,animal husbandry engineer,,5,
Poland,LOWER,F,1954,economist,,3,
Poland,LOWER,M,1964,teacher,,4,
Poland,LOWER,F,1950,musician,,5,
Poland,LOWER,M,1949,political scientist,,5,
Poland,LOWER,M,1963,entrepreneur,,2,
Poland,LOWER,M,1963,historian,,5,
Poland,LOWER,M,1948,mechanical engineer,,3,
Poland,LOWER,M,1974,manager,,5,
Poland,LOWER,F,1956,doctor,,3,
Poland,LOWER,F,1958,educator,,4,
Poland,LOWER,M,1960,mining engineer,,3,
Poland,LOWER,M,1975,economist,,3,
Poland,LOWER,M,1955,entrepreneur,,2,
Poland,LOWER,M,1966,soccer coach,,5,
Poland,LOWER,M,1977,official,,5,
Poland,LOWER,F,1964,teacher,,4,
Poland,LOWER,M,1956,official,,5,
Poland,LOWER,M,1961,teacher,,4,
Poland,LOWER,M,1964,official,,5,
Poland,LOWER,M,1968,local government employee,,1,
Poland,LOWER,M,1961,computer engineer,,3,
Poland,LOWER,M,1950,lawyer,,3,
Poland,LOWER,F,1969,university teacher,,4,
Poland,LOWER,M,1957,economist,,3,
Poland,LOWER,M,1979,lawyer,,3,
Poland,LOWER,M,1956,labour inspector,,1,
Poland,LOWER,M,1950,administrative officer,,5,
Poland,LOWER,M,1974,university teacher,,4,
Poland,LOWER,F,1959,historian,,5,
Poland,LOWER,M,1954,electrical engineer,,3,
Poland,LOWER,M,1955,economist,,3,
Poland,LOWER,M,1949,university teacher,,4,
Poland,LOWER,M,1967,teacher,,4,
Poland,LOWER,M,1960,forestry engineer,,3,
Poland,LOWER,M,1955,civil servant,,1,
Poland,LOWER,M,1957,teacher,,4,
Poland,LOWER,M,1959,teacher,,4,
Poland,LOWER,M,1958,teacher,,4,
Poland,LOWER,M,1929,director,,5,
Poland,LOWER,M,1961,historian,,5,
Poland,LOWER,M,1957,engineer,,3,
Poland,LOWER,M,1964,doctor,,3,
Poland,LOWER,M,1968,entrepreneur,,2,
Poland,LOWER,F,1962,teacher,,4,
Poland,LOWER,M,1971,historian,,5,
Poland,LOWER,M,1959,teacher,,4,
Poland,LOWER,M,1956,economist,,3,
Poland,LOWER,M,1955,university teacher,,4,
Poland,LOWER,M,1952,mechanic,,5,
Poland,LOWER,M,1970,investment specialist,,5,
Poland,LOWER,M,1960,teacher,,4,
Poland,LOWER,M,1954,agricultural engineer,,3,
Poland,LOWER,M,1955,administrative officer,,5,
Poland,LOWER,F,1946,university teacher,,4,
Poland,LOWER,F,1960,teacher,,4,
Poland,LOWER,M,1953,mechanical engineer,,3,
Poland,LOWER,M,1948,historian,,5,
Poland,LOWER,F,1961,journalist,,5,
Poland,LOWER,M,1968,farmer,,2,
Poland,LOWER,F,1954,doctor,,3,
Poland,LOWER,F,1984,economist,,3,
Poland,LOWER,M,1947,economist,,3,
Poland,LOWER,M,1949,economist,,3,
Poland,LOWER,F,1950,economist,,3,
Poland,LOWER,F,1943,doctor,,3,
Poland,LOWER,M,1956,engineer,,3,
Poland,LOWER,M,1975,local government employee,,1,
Poland,LOWER,M,1962,lawyer,,3,
Poland,LOWER,M,1959,entrepreneur,,2,
Poland,LOWER,M,1960,entrepreneur,,2,
Poland,LOWER,M,1968,lawyer,,3,
Poland,LOWER,F,1967,sociologist,,5,
Poland,LOWER,M,1954,electronics engineer,,3,
Poland,LOWER,M,1953,sociologist,,5,
Poland,LOWER,M,1950,economist,,3,
Poland,LOWER,M,1951,ethnographer,,5,
Poland,LOWER,M,1955,environmental engineer,,3,
Poland,LOWER,F,1958,architect,,3,
Poland,LOWER,M,1954,farmer,,2,
Poland,LOWER,M,1962,teacher,,4,
Poland,LOWER,M,1952,mechanic,,5,
Poland,LOWER,M,1964,lawyer,,3,
Poland,LOWER,F,1959,local government employee,,1,
Poland,LOWER,F,1976,university teacher,,4,
Poland,LOWER,M,1971,attorney,,3,
Poland,LOWER,M,1955,environmental engineer,,3,
Poland,LOWER,M,1954,doctor,,3,
Poland,LOWER,M,1974,political scientist,,5,
Poland,LOWER,M,1968,economist,,3,
Poland,LOWER,M,1944,university teacher,,4,
Poland,LOWER,F,1950,teacher,,4,
Poland,LOWER,M,1956,polish philologist,,5,
Poland,LOWER,F,1953,entrepreneur,,2,
Poland,LOWER,F,1972,sociologist,,5,
Poland,LOWER,F,1955,doctor,,3,
Poland,LOWER,M,1937,lawyer,,3,
Poland,LOWER,F,1956,construction technician,,5,
Poland,LOWER,F,1952,entrepreneur,,2,
Poland,LOWER,F,1945,surgeon,,3,
Poland,LOWER,M,1979,economist,,3,
Poland,LOWER,M,1972,polish philologist,,5,
Poland,LOWER,M,1963,pilot,,5,
Poland,LOWER,M,1976,political scientist,,5,
Poland,LOWER,M,1976,lawyer,,3,
Poland,LOWER,M,1962,economist,,3,
Poland,LOWER,M,1971,doctor,,3,
Poland,LOWER,M,1968,political scientist,,5,
Poland,LOWER,M,1958,mechanical engineer,,3,
Poland,LOWER,M,1964,master of public administration,,5,
Poland,LOWER,M,1963,local government employee,,1,
Poland,LOWER,M,1953,geodesy engineer,,3,
Poland,LOWER,M,1951,teacher,,4,
Poland,LOWER,M,1961,solicitor,,3,
Poland,LOWER,F,1960,local government employee,,1,
Poland,LOWER,M,1957,agricultural engineer,,3,
Poland,LOWER,M,1957,local government employee,,1,
Poland,LOWER,M,1942,teacher,,4,
Poland,LOWER,M,1959,farmer,,2,
Poland,LOWER,M,1958,university teacher,,4,
Poland,LOWER,M,1954,doctor,,3,
Poland,LOWER,M,1960,economist,,3,
Poland,LOWER,M,1960,solicitor,,3,
Poland,LOWER,F,1954,transportation engineer,,3,
Poland,LOWER,F,1947,teacher,,4,
Poland,LOWER,M,1964,solicitor,,3,
Poland,LOWER,M,1971,lawyer,,3,
Poland,LOWER,M,1974,philologist,,5,
Poland,LOWER,F,1955,historian,,5,
Poland,LOWER,M,1970,entrepreneur,,2,
Poland,LOWER,F,1953,polish philologist,,5,
Poland,LOWER,M,1958,agricultural engineer,,3,
Poland,LOWER,M,1970,educator,,4,
Poland,LOWER,M,1961,lawyer,,3,
Poland,LOWER,M,1963,mechanic,,5,
Poland,LOWER,M,1961,local government employee,,1,
Poland,LOWER,M,1968,economist,,3,
Poland,LOWER,F,1980,political scientist,,5,
Poland,LOWER,M,1969,economist,,3,
Poland,LOWER,M,1956,electrical engineer,,3,
Poland,LOWER,M,1952,artist,,5,
Poland,LOWER,F,1943,lawyer,,3,
Poland,LOWER,M,1973,political scientist,,5,
Poland,LOWER,M,1943,geodesy engineer,,3,
Poland,LOWER,M,1975,lawyer,,3,
Poland,LOWER,F,1958,doctor,,3,
Poland,LOWER,F,1955,university teacher,,4,
Poland,LOWER,M,1958,local government employee,,1,
Poland,LOWER,M,1970,entrepreneur,,2,
Poland,LOWER,M,1972,historian,,5,
Poland,LOWER,M,1961,sociologist,,5,
Poland,LOWER,M,1945,chemical engineer,,3,
Poland,LOWER,M,1960,master of public administration,,5,
Poland,LOWER,M,1976,lawyer,,3,
Poland,LOWER,M,1950,mechanical engineer,,3,
Poland,LOWER,F,1957,linguist,,5,
Poland,LOWER,M,1938,actor,,5,
Poland,LOWER,M,1955,historian,,5,
Poland,LOWER,F,1950,MA in Librarianship,,5,
Poland,LOWER,M,1961,sociologist,,5,
Poland,LOWER,F,1967,educator,,4,
Poland,LOWER,F,1962,local government employee,,1,
Poland,LOWER,M,1978,political scientist,,5,
Poland,LOWER,M,1960,lawyer,,3,
Poland,LOWER,M,1950,lawyer,,3,
Poland,LOWER,M,1962,lawyer,,3,
Poland,LOWER,M,1963,historian,,5,
Poland,LOWER,F,1960,teacher,,4,
Poland,LOWER,M,1953,engineer,,3,
Poland,LOWER,M,1957,teacher,,4,
Poland,LOWER,M,1952,geologist,,5,
Poland,LOWER,F,1975,lawyer,,3,
Poland,LOWER,M,1969,local government employee,,1,
Poland,LOWER,M,1958,farmer,,2,
Poland,LOWER,M,1963,manager,,5,
Poland,LOWER,M,1955,manager,,5,
Poland,LOWER,M,1969,official,,5,
Poland,LOWER,M,1963,civil servant,,1,
Poland,LOWER,M,1963,local government employee,,1,
Poland,LOWER,M,1956,teacher,,4,
Poland,LOWER,F,1946,educator,,4,
Poland,LOWER,F,1966,economist,,3,
Poland,LOWER,M,1963,political scientist,,5,
Poland,LOWER,M,1945,economist,,3,
Poland,LOWER,F,1954,bank employee,,2,
Poland,LOWER,M,1957,teacher,,4,
Poland,LOWER,F,1948,educator,,4,
Poland,LOWER,M,1938,university teacher,,4,
Poland,LOWER,M,1966,local government employee,,1,
Poland,LOWER,M,1955,attorney,,3,
Poland,LOWER,F,1951,teacher,,4,
Poland,LOWER,M,1952,farmer,,2,
Poland,LOWER,M,1968,teacher,,4,
Poland,LOWER,M,1942,doctor,,3,
Poland,LOWER,M,1951,doctor,,3,
Poland,LOWER,M,1955,teacher,,4,
Poland,LOWER,M,1957,political scientist,,5,
Poland,LOWER,F,1960,engineer,,3,
Poland,LOWER,M,1954,local government employee,,1,
Poland,LOWER,M,1963,historian,,5,
Poland,LOWER,M,1941,economist,,3,
Poland,LOWER,M,1944,economist,,3,
Poland,LOWER,M,1972,entrepreneur,,2,
Poland,LOWER,F,1954,electrical power engineer,,3,
Poland,LOWER,M,1957,teacher,,4,
Poland,LOWER,M,1950,geographer,,5,
Poland,LOWER,M,1957,teacher,,4,
Poland,LOWER,M,1958,marketing specialist,,5,
Poland,LOWER,M,1964,entrepreneur,,2,
Poland,LOWER,M,1960,teacher,,4,
Poland,LOWER,M,1955,attorney,,3,
Poland,LOWER,M,1960,economist,,3,
Poland,LOWER,M,1977,civil servant,,1,
Poland,LOWER,F,1957,nurse,,5,
Poland,LOWER,M,1958,lawyer,,3,
Poland,LOWER,M,1944,doctor,,3,
Poland,LOWER,M,1947,university teacher,,4,
Poland,LOWER,M,1962,surgeon,,3,
Poland,LOWER,M,1953,farmer,,2,
Poland,LOWER,M,1973,manager,,5,
Poland,LOWER,F,1956,teacher,,4,
Poland,LOWER,M,1955,trade union activist,,5,
Poland,LOWER,F,1963,ethnographer,,5,
Poland,LOWER,F,1951,tax advisor,,5,
Poland,LOWER,M,1944,researcher,,4,
Poland,LOWER,F,1941,journalist,,5,
Poland,LOWER,F,1956,pharmacist,,5,
Poland,LOWER,M,1951,social affairs specialist,,5,
Poland,LOWER,M,1950,electrical engineer,,3,
Poland,LOWER,M,1969,official,,5,
Poland,LOWER,M,1949,university teacher,,4,
Poland,LOWER,M,1965,economist,,3,
Poland,LOWER,M,1968,farmer,,2,
Poland,LOWER,M,1949,mining engineer,,3,
Poland,LOWER,M,1969,local government employee,,1,
Poland,LOWER,F,1954,teacher,,4,
Poland,LOWER,M,1959,economist,,3,
Poland,LOWER,M,1973,solicitor,,3,
Poland,LOWER,M,1984,political scientist,,5,
Poland,LOWER,M,1961,engineer,,3,
Poland,LOWER,M,1957,historian,,5,
Poland,LOWER,M,1985,technician in agribusiness,,5,
Poland,LOWER,M,1980,entrepreneur,,2,
Poland,LOWER,M,1963,publisher,,5,
Poland,LOWER,M,1964,university teacher,,4,
Poland,LOWER,M,1963,teacher,,4,
Poland,LOWER,M,1953,mountain rescuer,,5,
Poland,LOWER,M,1961,journalist,,5,
Poland,LOWER,M,1963,farmer,,2,
Poland,LOWER,F,1955,sociologist,,5,
Poland,LOWER,M,1959,economist,,3,
Poland,LOWER,M,1961,MA in cultural studies,,5,
Poland,LOWER,M,1954,journalist,,5,
Poland,LOWER,M,1968,entrepreneur,,2,
Poland,LOWER,M,1944,manager,,5,
Poland,LOWER,M,1948,lawyer,,3,
Poland,LOWER,F,1973,journalist,,5,
Poland,LOWER,M,1966,university teacher,,4,
Poland,LOWER,M,1972,lawyer,,3,
Poland,LOWER,F,1963,teacher,,4,
Poland,LOWER,M,1958,engineer,,3,
Poland,LOWER,M,1953,engineer,,3,
Poland,LOWER,F,1957,teacher,,4,
Poland,LOWER,M,1974,entrepreneur,,2,
Poland,LOWER,M,1955,firefighter,,5,
Poland,LOWER,M,1962,lawyer,,3,
Poland,LOWER,M,1976,economist,,3,
Poland,LOWER,M,1946,geodesy engineer,,3,
Poland,LOWER,M,1968,university teacher,,4,
Poland,LOWER,F,1960,teacher,,4,
Poland,LOWER,M,1967,manager,,5,
Poland,LOWER,M,1979,local government employee,,1,
Poland,LOWER,M,1960,historian,,5,
Poland,LOWER,M,1980,student,,5,
Poland,LOWER,M,1966,doctor,,3,
Poland,LOWER,F,1963,teacher,,4,
Poland,LOWER,M,1945,entrepreneur,,2,
Poland,LOWER,M,1959,educator,,4,
Poland,LOWER,M,1964,economist,,3,
Poland,LOWER,F,1962,economist,,3,
Poland,LOWER,F,1950,local government employee,,1,
Poland,LOWER,F,1965,polish philologist,,5,
Poland,LOWER,F,1967,political scientist,,5,
Poland,LOWER,M,1942,agricultural engineer,,3,
Poland,LOWER,M,1951,teacher,,4,
Poland,LOWER,M,1963,historian,,5,
Poland,LOWER,M,1978,lawyer,,3,
Poland,LOWER,M,1955,engineer,,3,
Poland,LOWER,M,1957,manager,,5,
Poland,LOWER,M,1960,teacher,,4,
Poland,LOWER,M,1952,engineer,,3,
Poland,LOWER,M,1956,teacher,,4,
Poland,LOWER,M,1956,doctor,,3,
Poland,LOWER,F,1951,electrical engineer,,3,
Poland,LOWER,M,1938,lawyer,,3,
Poland,LOWER,M,1967,engineer,,3,
Poland,LOWER,M,1973,lawyer,,3,
Poland,LOWER,M,1944,forestry engineer,,3,
Poland,LOWER,M,1956,engineer,,3,
Poland,LOWER,M,1958,local government employee,,1,
Poland,UPPER,M,61,manager,,5,
Poland,UPPER,F,40,teacher,,4,
Poland,UPPER,M,69,lawyer,,3,
Poland,UPPER,F,43,economist,,3,
Poland,UPPER,M,55,organizator pomocy społecznej,,5,
Poland,UPPER,M,50,"engineer, automation specialist",,3,
Poland,UPPER,M,79,researcher,,4,
Poland,UPPER,M,59,university teacher,,4,
Poland,UPPER,M,59,university teacher,,4,
Poland,UPPER,M,33,"engineer, animal rearing specialist",,3,
Poland,UPPER,M,62,historian,,5,
Poland,UPPER,F,73,"director, theatre",,5,
Poland,UPPER,M,71,teacher,,4,
Poland,UPPER,M,57,master of administration,,5,
Poland,UPPER,M,58,lawyer,,3,
Poland,UPPER,M,60,veterinary surgeon,,3,
Poland,UPPER,M,60,lawyer,,3,
Poland,UPPER,M,46,"doctor, physician",,3,
Poland,UPPER,M,51,mechanical engineer,,3,
Poland,UPPER,M,58,electrical engineer,,3,
Poland,UPPER,M,52,"engineer, design and landscape protection",,3,
Poland,UPPER,M,46, sociologist,,5,
Poland,UPPER,M,51,lawyer,,3,
Poland,UPPER,M,52,agricultural engineer,,3,
Poland,UPPER,M,60,university teacher,,4,
Poland,UPPER,M,62,agricultural engineer,,3,
Poland,UPPER,M,42,social worker,,5,
Poland,UPPER,M,53,"engineer, animal rearing specialist",,3,
Poland,UPPER,M,49,mechanical engineer,,3,
Poland,UPPER,M,58,manager,,5,
Poland,UPPER,M,42,construction engineer,,3,
Poland,UPPER,M,61,electrical engineer,,3,
Poland,UPPER,M,55,farmer,,2,
Poland,UPPER,M,49,telecommunication engineer,,3,
Poland,UPPER,M,42,construction  technician,,5,
Poland,UPPER,M,55,"doctor, physician",,3,
Poland,UPPER,M,62,university teacher,,4,
Poland,UPPER,M,53,economist,,3,
Poland,UPPER,M,52,"doctor, physician",,3,
Poland,UPPER,M,42,romans philologist,,5,
Poland,UPPER,M,61,university teacher,,4,
Poland,UPPER,M,57,mechanic,,5,
Poland,UPPER,M,50,teacher,,4,
Poland,UPPER,M,58,economist,,3,
Poland,UPPER,M,50,Local government employee,,1,
Poland,UPPER,M,60,"doctor, physician",,3,
Poland,UPPER,M,47,"doctor, physician",,3,
Poland,UPPER,M,39,lawyer,,3,
Poland,UPPER,M,53,sociologist,,5,
Poland,UPPER,M,54, power engineer,,3,
Poland,UPPER,M,68,university teacher,,4,
Poland,UPPER,M,59,master of administration,,5,
Poland,UPPER,M,37,economist,,3,
Poland,UPPER,M,49,university teacher,,4,
Poland,UPPER,M,69,university teacher,,4,
Poland,UPPER,M,56,"doctor, physician",,3,
Poland,UPPER,M,58,farmer,,2,
Poland,UPPER,M,57,"doctor, physician",,3,
Poland,UPPER,M,59,farmer,,2,
Poland,UPPER,M,56,aviation engineer,,3,
Poland,UPPER,M,60,teacher,,4,
Poland,UPPER,F,68,journalist,,5,
Poland,UPPER,M,46,lawyer,,3,
Poland,UPPER,M,67,"doctor, physician",,3,
Poland,UPPER,M,59,journalist,,5,
Poland,UPPER,M,68,university teacher,,4,
Poland,UPPER,M,52,electrical engineer,,3,
Poland,UPPER,M,65,lawyer,,3,
Poland,UPPER,M,58,lawyer,,3,
Poland,UPPER,M,51,agricultural engineer,,3,
Poland,UPPER,M,64,university teacher,,4,
Poland,UPPER,M,57,university teacher,,4,
Poland,UPPER,M,71,physicist,,5,
Poland,UPPER,F,67,university teacher,,4,
Poland,UPPER,M,67,mechanical engineer,,3,
Poland,UPPER,M,64,journalist,,5,
Poland,UPPER,M,62,historian,,5,
Poland,UPPER,M,55,architect,,3,
Poland,UPPER,M,65,"doctor, physician",,3,
Poland,UPPER,M,51,farmer,,2,
Poland,UPPER,M,41,journalist,,5,
Poland,UPPER,M,38,environmental engineer,,3,
Poland,UPPER,M,62,own activities,,5,
Poland,UPPER,M,48,electrical engineer,,3,
Poland,UPPER,M,56,teacher,,4,
Poland,UPPER,M,41,enterpreneur,,2,
Poland,UPPER,F,46,local government emploee,,1,
Poland,UPPER,M,53,electronics engineer,,3,
Poland,UPPER,M,66,university teacher,,4,
Poland,UPPER,M,56,university teacher,,4,
Poland,UPPER,M,40,political scientist,,5,
Poland,UPPER,M,63,university teacher,,4,
Poland,UPPER,M,50,farmer,,2,
Poland,UPPER,M,57,"teacher, educationalist",,4,
Poland,UPPER,M,53,economist,,3,
Poland,UPPER,M,63,automation engineer,,3,
Poland,UPPER,F,57,biologist,,5,
Poland,UPPER,M,38,political scientist,,5,
Poland,UPPER,M,59,lawyer,,3,
Poland,UPPER,M,62,university teacher,,4,
Republic of Moldova,UNICAMERAL,F,53,Professor of History ,,4,
Republic of Moldova,UNICAMERAL,M,52,Lawyer,,3,
Republic of Moldova,UNICAMERAL,M,n/a,n/a,,6,
Republic of Moldova,UNICAMERAL,F,50,Lawyer,,3,
Republic of Moldova,UNICAMERAL,M,49,Businessman ,,2,
Republic of Moldova,UNICAMERAL,F,46,Economist,,3,
Republic of Moldova,UNICAMERAL,M,51,Businessman ,,2,
Republic of Moldova,UNICAMERAL,F,44,Professor  ,,4,
Republic of Moldova,UNICAMERAL,F,57,Professor ,,4,
Republic of Moldova,UNICAMERAL,M,36,Economist,,3,
Republic of Moldova,UNICAMERAL,F,39,"Economist, Lawyer",,3,
Republic of Moldova,UNICAMERAL,M,46,Local administration,,1,
Republic of Moldova,UNICAMERAL,M,57,Director of State Company,,1,
Republic of Moldova,UNICAMERAL,M,n/a,n/a,,6,
Republic of Moldova,UNICAMERAL,M,51,Secretary of local branch of political party,,1,
Republic of Moldova,UNICAMERAL,F,55,"economist, former-prime minister",,1,
Republic of Moldova,UNICAMERAL,F,44,"Diplomat, former minister",,1,
Republic of Moldova,UNICAMERAL,F,70,professor,,4,
Republic of Moldova,UNICAMERAL,M,66,Lawyer,,3,
Republic of Moldova,UNICAMERAL,M,52,Engineer,,3,
Republic of Moldova,UNICAMERAL,M,n/a,n/a,,6,
Republic of Moldova,UNICAMERAL,M,39,"Economist, Lawyer",,3,
Republic of Moldova,UNICAMERAL,M,36,Economist,,3,
Republic of Moldova,UNICAMERAL,M,62,"Engineer, Mayor",,3,
Republic of Moldova,UNICAMERAL,M,39,News agency,,5,
Republic of Moldova,UNICAMERAL,M,31,Economist,,3,
Republic of Moldova,UNICAMERAL,M,31,specialist in anthropology,,5,
Republic of Moldova,UNICAMERAL,M,55,Economist,,3,
Republic of Moldova,UNICAMERAL,F,61,Lawyer,,3,
Republic of Moldova,UNICAMERAL,M,59,Specialist in electronics,,5,
Republic of Moldova,UNICAMERAL,M,36,Lawyer,,3,
Republic of Moldova,UNICAMERAL,M,31,Lawyer,,3,
Republic of Moldova,UNICAMERAL,M,40,Journalist,,5,
Republic of Moldova,UNICAMERAL,M,50,Ph.D in History,,4,
Republic of Moldova,UNICAMERAL,M,52,Lawyer,,3,
Republic of Moldova,UNICAMERAL,F,27,Master in Anthropology,,5,
Republic of Moldova,UNICAMERAL,M,48,Businessman ,,2,
Republic of Moldova,UNICAMERAL,M,45,Ph.D in History,,4,
Republic of Moldova,UNICAMERAL,M,39,Economist,,3,
Republic of Moldova,UNICAMERAL,F,37,Lawyer,,3,
Republic of Moldova,UNICAMERAL,M,70,Economist,,3,
Republic of Moldova,UNICAMERAL,M,38,Lawyer,,3,
Republic of Moldova,UNICAMERAL,M,35,Economist,,3,
Republic of Moldova,UNICAMERAL,n/a,n/a,n/a,,6,
Republic of Moldova,UNICAMERAL,M,49,Agronomist,,3,
Republic of Moldova,UNICAMERAL,M,47,Lawyer,,3,
Republic of Moldova,UNICAMERAL,M,54,Professor,,4,
Republic of Moldova,UNICAMERAL,F,58,Professor,,4,
Republic of Moldova,UNICAMERAL,M,43,Lawyer,,3,
Republic of Moldova,UNICAMERAL,M,n/a,n/a,,6,
Republic of Moldova,UNICAMERAL,M,52,Engineer,,3,
Republic of Moldova,UNICAMERAL,M,56,Lawyer,,3,
Republic of Moldova,UNICAMERAL,M,38,Lawyer,,3,
Republic of Moldova,UNICAMERAL,F,n/a,n/a,,6,
Republic of Moldova,UNICAMERAL,M,48,Public Administration Specialist,,5,
Republic of Moldova,UNICAMERAL,M,51,Engineer,,3,
Republic of Moldova,UNICAMERAL,M,n/a,n/a,,6,
Republic of Moldova,UNICAMERAL,M,61,Minister of Health,,1,
Republic of Moldova,UNICAMERAL,M,55,Engineer,,3,
Republic of Moldova,UNICAMERAL,M,38,University Professor,,4,
Republic of Moldova,UNICAMERAL,M,47,President of National Olympic Committee,,1,
Republic of Moldova,UNICAMERAL,M,41,Diplomat ,,1,
Republic of Moldova,UNICAMERAL,M,29,Economist,,3,
Republic of Moldova,UNICAMERAL,F,n/a,n/a,,6,
Republic of Moldova,UNICAMERAL,M,53,Public Administration Specialist,,5,
Republic of Moldova,UNICAMERAL,F,40,Professor,,4,
Republic of Moldova,UNICAMERAL,M,56,Director of News Agency,,5,
Republic of Moldova,UNICAMERAL,M,41,Lawyer,,3,
Republic of Moldova,UNICAMERAL,M,51,Physician,,3,
Republic of Moldova,UNICAMERAL,M,56,Professor,,4,
Republic of Moldova,UNICAMERAL,M,59,Local administration,,1,
Republic of Moldova,UNICAMERAL,M,41,Lawyer,,3,
Republic of Moldova,UNICAMERAL,F,47,Lawyer,,3,
Republic of Moldova,UNICAMERAL,M,52,Economist,,3,
Republic of Moldova,UNICAMERAL,M,36,Businessman ,,2,
Republic of Moldova,UNICAMERAL,M,n/a,n/a,,6,
Republic of Moldova,UNICAMERAL,M,36,Lawyer,,3,
Republic of Moldova,UNICAMERAL,M,42,Diplomat,,1,
Republic of Moldova,UNICAMERAL,M,59,politica activity,,1,
Republic of Moldova,UNICAMERAL,M,54,Engineer,,3,
Republic of Moldova,UNICAMERAL,M,47,Economist,,3,
Republic of Moldova,UNICAMERAL,F,n/a,n/a,,6,
Republic of Moldova,UNICAMERAL,M,45,Former Minister of Economy,,1,
Republic of Moldova,UNICAMERAL,M,45,Businessman ,,2,
Republic of Moldova,UNICAMERAL,M,n/a,n/a,,6,
Republic of Moldova,UNICAMERAL,M,44,Lawyer,,3,
Republic of Moldova,UNICAMERAL,F,n/a,n/a,,6,
Republic of Moldova,UNICAMERAL,M,46,Director of Publishing House,,5,
Republic of Moldova,UNICAMERAL,M,60,Physician,,3,
Republic of Moldova,UNICAMERAL,M,50,Economist,,3,
Republic of Moldova,UNICAMERAL,F,52,Journalist,,5,
Republic of Moldova,UNICAMERAL,M,60,"Lawyer,  former speaker of the Parliament of the Republic of Moldova",,1,
Republic of Moldova,UNICAMERAL,F,49,Deputy Rector of University,,4,
Republic of Moldova,UNICAMERAL,M,62,writer,,5,
Republic of Moldova,UNICAMERAL,M,40,Diplomat,,1,
Republic of Moldova,UNICAMERAL,M,31,lawyer,,3,
Republic of Moldova,UNICAMERAL,M,62,Lawyer ,,3,
